Was there a second group stage in the 1990 FIFA Men's World Cup tournament of 1990?,"No, there was not a second group stage in the 1990 FIFA Men's World Cup tournament of 1990.",train
Was there a final round in the 1990 FIFA Men's World Cup tournament of 1990?,"No, there was not a final round in the 1990 FIFA Men's World Cup tournament of 1990.",train
Was there a round of 16 stage in the 1990 FIFA Men's World Cup tournament of 1990?,"Yes, there was a round of 16 stage in the 1990 FIFA Men's World Cup tournament of 1990.",train
Was there a quarter-finals stage in the 1990 FIFA Men's World Cup tournament of 1990?,"Yes, there was a quarter-finals stage in the 1990 FIFA Men's World Cup tournament of 1990.",train
Was there a semi-finals stage in the 1990 FIFA Men's World Cup tournament of 1990?,"Yes, there was a semi-finals stage in the 1990 FIFA Men's World Cup tournament of 1990.",train
Was there a third-place match in the 1990 FIFA Men's World Cup tournament of 1990?,"Yes, there was a third-place match in the 1990 FIFA Men's World Cup tournament of 1990.",train
Was there a final match in the 1990 FIFA Men's World Cup tournament of 1990?,"Yes, there was a final match in the 1990 FIFA Men's World Cup tournament of 1990.",train
In which year was the 1991 FIFA Women's World Cup held?,The 1991 FIFA Women's World Cup tournament was held in the year 1991.,train
Which country hosted the 1991 FIFA Women's World Cup tournament in 1991?,The host country of the 1991 FIFA Women's World Cup tournament in 1991 was China.,train
When did the 1991 FIFA Women's World Cup tournament start?,The 1991 FIFA Women's World Cup tournament started on 1991-11-16.,train
When did the 1991 FIFA Women's World Cup tournament end?,The 1991 FIFA Women's World Cup tournament ended on 1991-11-30.,train
Which team won the 1991 FIFA Women's World Cup tournament in 1991?,The team that won the 1991 FIFA Women's World Cup tournament in 1991 was United States.,train
Did the host country win the 1991 FIFA Women's World Cup tournament in 1991?,"No, the host country did not win the 1991 FIFA Women's World Cup tournament in 1991.",train
How many teams participated in the 1991 FIFA Women's World Cup tournament in 1991?,The number of teams that participated in the 1991 FIFA Women's World Cup tournament was 12.,train
Was there a group stage in the 1991 FIFA Women's World Cup tournament of 1991?,"Yes, there was a group stage in the 1991 FIFA Women's World Cup tournament of 1991.",train
Was there a second group stage in the 1991 FIFA Women's World Cup tournament of 1991?,"No, there was not a second group stage in the 1991 FIFA Women's World Cup tournament of 1991.",train
Was there a final round in the 1991 FIFA Women's World Cup tournament of 1991?,"No, there was not a final round in the 1991 FIFA Women's World Cup tournament of 1991.",train
Was there a round of 16 stage in the 1991 FIFA Women's World Cup tournament of 1991?,"No, there was not a round of 16 stage in the 1991 FIFA Women's World Cup tournament of 1991.",train
Was there a quarter-finals stage in the 1991 FIFA Women's World Cup tournament of 1991?,"Yes, there was a quarter-finals stage in the 1991 FIFA Women's World Cup tournament of 1991.",train
Was there a semi-finals stage in the 1991 FIFA Women's World Cup tournament of 1991?,"Yes, there was a semi-finals stage in the 1991 FIFA Women's World Cup tournament of 1991.",train
Was there a third-place match in the 1991 FIFA Women's World Cup tournament of 1991?,"Yes, there was a third-place match in the 1991 FIFA Women's World Cup tournament of 1991.",train
Was there a final match in the 1991 FIFA Women's World Cup tournament of 1991?,"Yes, there was a final match in the 1991 FIFA Women's World Cup tournament of 1991.",train
In which year was the 1994 FIFA Men's World Cup held?,The 1994 FIFA Men's World Cup tournament was held in the year 1994.,train
Which country hosted the 1994 FIFA Men's World Cup tournament in 1994?,The host country of the 1994 FIFA Men's World Cup tournament in 1994 was United States.,train
When did the 1994 FIFA Men's World Cup tournament start?,The 1994 FIFA Men's World Cup tournament started on 1994-06-17.,train
When did the 1994 FIFA Men's World Cup tournament end?,The 1994 FIFA Men's World Cup tournament ended on 1994-07-17.,train
Which team won the 1994 FIFA Men's World Cup tournament in 1994?,The team that won the 1994 FIFA Men's World Cup tournament in 1994 was Brazil.,train
Did the host country win the 1994 FIFA Men's World Cup tournament in 1994?,"No, the host country did not win the 1994 FIFA Men's World Cup tournament in 1994.",train
How many teams participated in the 1994 FIFA Men's World Cup tournament in 1994?,The number of teams that participated in the 1994 FIFA Men's World Cup tournament was 24.,train
Was there a group stage in the 1994 FIFA Men's World Cup tournament of 1994?,"Yes, there was a group stage in the 1994 FIFA Men's World Cup tournament of 1994.",train
Was there a second group stage in the 1994 FIFA Men's World Cup tournament of 1994?,"No, there was not a second group stage in the 1994 FIFA Men's World Cup tournament of 1994.",train
Was there a final round in the 1994 FIFA Men's World Cup tournament of 1994?,"No, there was not a final round in the 1994 FIFA Men's World Cup tournament of 1994.",train
Was there a round of 16 stage in the 1994 FIFA Men's World Cup tournament of 1994?,"Yes, there was a round of 16 stage in the 1994 FIFA Men's World Cup tournament of 1994.",train
Was there a quarter-finals stage in the 1994 FIFA Men's World Cup tournament of 1994?,"Yes, there was a quarter-finals stage in the 1994 FIFA Men's World Cup tournament of 1994.",train
Was there a semi-finals stage in the 1994 FIFA Men's World Cup tournament of 1994?,"Yes, there was a semi-finals stage in the 1994 FIFA Men's World Cup tournament of 1994.",train
Was there a third-place match in the 1994 FIFA Men's World Cup tournament of 1994?,"Yes, there was a third-place match in the 1994 FIFA Men's World Cup tournament of 1994.",train
Was there a final match in the 1994 FIFA Men's World Cup tournament of 1994?,"Yes, there was a final match in the 1994 FIFA Men's World Cup tournament of 1994.",train
In which year was the 1995 FIFA Women's World Cup held?,The 1995 FIFA Women's World Cup tournament was held in the year 1995.,train
Which country hosted the 1995 FIFA Women's World Cup tournament in 1995?,The host country of the 1995 FIFA Women's World Cup tournament in 1995 was Sweden.,train
When did the 1995 FIFA Women's World Cup tournament start?,The 1995 FIFA Women's World Cup tournament started on 1995-06-05.,train
When did the 1995 FIFA Women's World Cup tournament end?,The 1995 FIFA Women's World Cup tournament ended on 1995-06-18.,train
Which team won the 1995 FIFA Women's World Cup tournament in 1995?,The team that won the 1995 FIFA Women's World Cup tournament in 1995 was Norway.,train
Did the host country win the 1995 FIFA Women's World Cup tournament in 1995?,"No, the host country did not win the 1995 FIFA Women's World Cup tournament in 1995.",train
How many teams participated in the 1995 FIFA Women's World Cup tournament in 1995?,The number of teams that participated in the 1995 FIFA Women's World Cup tournament was 12.,train
Was there a group stage in the 1995 FIFA Women's World Cup tournament of 1995?,"Yes, there was a group stage in the 1995 FIFA Women's World Cup tournament of 1995.",train
Was there a second group stage in the 1995 FIFA Women's World Cup tournament of 1995?,"No, there was not a second group stage in the 1995 FIFA Women's World Cup tournament of 1995.",train
Was there a final round in the 1995 FIFA Women's World Cup tournament of 1995?,"No, there was not a final round in the 1995 FIFA Women's World Cup tournament of 1995.",train
Was there a round of 16 stage in the 1995 FIFA Women's World Cup tournament of 1995?,"No, there was not a round of 16 stage in the 1995 FIFA Women's World Cup tournament of 1995.",train
Was there a quarter-finals stage in the 1995 FIFA Women's World Cup tournament of 1995?,"Yes, there was a quarter-finals stage in the 1995 FIFA Women's World Cup tournament of 1995.",train
Was there a semi-finals stage in the 1995 FIFA Women's World Cup tournament of 1995?,"Yes, there was a semi-finals stage in the 1995 FIFA Women's World Cup tournament of 1995.",train
Was there a third-place match in the 1995 FIFA Women's World Cup tournament of 1995?,"Yes, there was a third-place match in the 1995 FIFA Women's World Cup tournament of 1995.",train
Was there a final match in the 1995 FIFA Women's World Cup tournament of 1995?,"Yes, there was a final match in the 1995 FIFA Women's World Cup tournament of 1995.",train
In which year was the 1998 FIFA Men's World Cup held?,The 1998 FIFA Men's World Cup tournament was held in the year 1998.,train
Which country hosted the 1998 FIFA Men's World Cup tournament in 1998?,The host country of the 1998 FIFA Men's World Cup tournament in 1998 was France.,train
When did the 1998 FIFA Men's World Cup tournament start?,The 1998 FIFA Men's World Cup tournament started on 1998-06-10.,train
When did the 1998 FIFA Men's World Cup tournament end?,The 1998 FIFA Men's World Cup tournament ended on 1998-07-12.,train
Which team won the 1998 FIFA Men's World Cup tournament in 1998?,The team that won the 1998 FIFA Men's World Cup tournament in 1998 was France.,train
Did the host country win the 1998 FIFA Men's World Cup tournament in 1998?,"Yes, the host country won the 1998 FIFA Men's World Cup tournament in 1998.",train
How many teams participated in the 1998 FIFA Men's World Cup tournament in 1998?,The number of teams that participated in the 1998 FIFA Men's World Cup tournament was 32.,train
Was there a group stage in the 1998 FIFA Men's World Cup tournament of 1998?,"Yes, there was a group stage in the 1998 FIFA Men's World Cup tournament of 1998.",train
Was there a second group stage in the 1998 FIFA Men's World Cup tournament of 1998?,"No, there was not a second group stage in the 1998 FIFA Men's World Cup tournament of 1998.",train
Was there a final round in the 1998 FIFA Men's World Cup tournament of 1998?,"No, there was not a final round in the 1998 FIFA Men's World Cup tournament of 1998.",train
Was there a round of 16 stage in the 1998 FIFA Men's World Cup tournament of 1998?,"Yes, there was a round of 16 stage in the 1998 FIFA Men's World Cup tournament of 1998.",train
Was there a quarter-finals stage in the 1998 FIFA Men's World Cup tournament of 1998?,"Yes, there was a quarter-finals stage in the 1998 FIFA Men's World Cup tournament of 1998.",train
Was there a semi-finals stage in the 1998 FIFA Men's World Cup tournament of 1998?,"Yes, there was a semi-finals stage in the 1998 FIFA Men's World Cup tournament of 1998.",train
Was there a third-place match in the 1998 FIFA Men's World Cup tournament of 1998?,"Yes, there was a third-place match in the 1998 FIFA Men's World Cup tournament of 1998.",train
Was there a final match in the 1998 FIFA Men's World Cup tournament of 1998?,"Yes, there was a final match in the 1998 FIFA Men's World Cup tournament of 1998.",train
In which year was the 1999 FIFA Women's World Cup held?,The 1999 FIFA Women's World Cup tournament was held in the year 1999.,train
Which country hosted the 1999 FIFA Women's World Cup tournament in 1999?,The host country of the 1999 FIFA Women's World Cup tournament in 1999 was United States.,train
When did the 1999 FIFA Women's World Cup tournament start?,The 1999 FIFA Women's World Cup tournament started on 1999-06-19.,train
When did the 1999 FIFA Women's World Cup tournament end?,The 1999 FIFA Women's World Cup tournament ended on 1999-07-10.,train
Which team won the 1999 FIFA Women's World Cup tournament in 1999?,The team that won the 1999 FIFA Women's World Cup tournament in 1999 was United States.,train
Did the host country win the 1999 FIFA Women's World Cup tournament in 1999?,"Yes, the host country won the 1999 FIFA Women's World Cup tournament in 1999.",train
How many teams participated in the 1999 FIFA Women's World Cup tournament in 1999?,The number of teams that participated in the 1999 FIFA Women's World Cup tournament was 16.,train
Was there a group stage in the 1999 FIFA Women's World Cup tournament of 1999?,"Yes, there was a group stage in the 1999 FIFA Women's World Cup tournament of 1999.",train
Was there a second group stage in the 1999 FIFA Women's World Cup tournament of 1999?,"No, there was not a second group stage in the 1999 FIFA Women's World Cup tournament of 1999.",train
Was there a final round in the 1999 FIFA Women's World Cup tournament of 1999?,"No, there was not a final round in the 1999 FIFA Women's World Cup tournament of 1999.",train
Was there a round of 16 stage in the 1999 FIFA Women's World Cup tournament of 1999?,"No, there was not a round of 16 stage in the 1999 FIFA Women's World Cup tournament of 1999.",train
Was there a quarter-finals stage in the 1999 FIFA Women's World Cup tournament of 1999?,"Yes, there was a quarter-finals stage in the 1999 FIFA Women's World Cup tournament of 1999.",train
Was there a semi-finals stage in the 1999 FIFA Women's World Cup tournament of 1999?,"Yes, there was a semi-finals stage in the 1999 FIFA Women's World Cup tournament of 1999.",train
Was there a third-place match in the 1999 FIFA Women's World Cup tournament of 1999?,"Yes, there was a third-place match in the 1999 FIFA Women's World Cup tournament of 1999.",train
Was there a final match in the 1999 FIFA Women's World Cup tournament of 1999?,"Yes, there was a final match in the 1999 FIFA Women's World Cup tournament of 1999.",train
In which year was the 2002 FIFA Men's World Cup held?,The 2002 FIFA Men's World Cup tournament was held in the year 2002.,train
Which country hosted the 2002 FIFA Men's World Cup tournament in 2002?,"The host country of the 2002 FIFA Men's World Cup tournament in 2002 was Korea, Japan.",train
When did the 2002 FIFA Men's World Cup tournament start?,The 2002 FIFA Men's World Cup tournament started on 2002-05-31.,train
When did the 2002 FIFA Men's World Cup tournament end?,The 2002 FIFA Men's World Cup tournament ended on 2002-06-30.,train
Which team won the 2002 FIFA Men's World Cup tournament in 2002?,The team that won the 2002 FIFA Men's World Cup tournament in 2002 was Brazil.,train
Did the host country win the 2002 FIFA Men's World Cup tournament in 2002?,"No, the host country did not win the 2002 FIFA Men's World Cup tournament in 2002.",train
How many teams participated in the 2002 FIFA Men's World Cup tournament in 2002?,The number of teams that participated in the 2002 FIFA Men's World Cup tournament was 32.,train
Was there a group stage in the 2002 FIFA Men's World Cup tournament of 2002?,"Yes, there was a group stage in the 2002 FIFA Men's World Cup tournament of 2002.",train
Was there a second group stage in the 2002 FIFA Men's World Cup tournament of 2002?,"No, there was not a second group stage in the 2002 FIFA Men's World Cup tournament of 2002.",train
Was there a final round in the 2002 FIFA Men's World Cup tournament of 2002?,"No, there was not a final round in the 2002 FIFA Men's World Cup tournament of 2002.",train
Was there a round of 16 stage in the 2002 FIFA Men's World Cup tournament of 2002?,"Yes, there was a round of 16 stage in the 2002 FIFA Men's World Cup tournament of 2002.",train
Was there a quarter-finals stage in the 2002 FIFA Men's World Cup tournament of 2002?,"Yes, there was a quarter-finals stage in the 2002 FIFA Men's World Cup tournament of 2002.",train
Was there a semi-finals stage in the 2002 FIFA Men's World Cup tournament of 2002?,"Yes, there was a semi-finals stage in the 2002 FIFA Men's World Cup tournament of 2002.",train
Was there a third-place match in the 2002 FIFA Men's World Cup tournament of 2002?,"Yes, there was a third-place match in the 2002 FIFA Men's World Cup tournament of 2002.",train
Was there a final match in the 2002 FIFA Men's World Cup tournament of 2002?,"Yes, there was a final match in the 2002 FIFA Men's World Cup tournament of 2002.",train
In which year was the 2003 FIFA Women's World Cup held?,The 2003 FIFA Women's World Cup tournament was held in the year 2003.,train
Which country hosted the 2003 FIFA Women's World Cup tournament in 2003?,The host country of the 2003 FIFA Women's World Cup tournament in 2003 was United States.,train
When did the 2003 FIFA Women's World Cup tournament start?,The 2003 FIFA Women's World Cup tournament started on 2003-09-20.,train
When did the 2003 FIFA Women's World Cup tournament end?,The 2003 FIFA Women's World Cup tournament ended on 2003-10-12.,train
Which team won the 2003 FIFA Women's World Cup tournament in 2003?,The team that won the 2003 FIFA Women's World Cup tournament in 2003 was Germany.,train
Did the host country win the 2003 FIFA Women's World Cup tournament in 2003?,"No, the host country did not win the 2003 FIFA Women's World Cup tournament in 2003.",train
How many teams participated in the 2003 FIFA Women's World Cup tournament in 2003?,The number of teams that participated in the 2003 FIFA Women's World Cup tournament was 16.,train
Was there a group stage in the 2003 FIFA Women's World Cup tournament of 2003?,"Yes, there was a group stage in the 2003 FIFA Women's World Cup tournament of 2003.",train
Was there a second group stage in the 2003 FIFA Women's World Cup tournament of 2003?,"No, there was not a second group stage in the 2003 FIFA Women's World Cup tournament of 2003.",train
Was there a final round in the 2003 FIFA Women's World Cup tournament of 2003?,"No, there was not a final round in the 2003 FIFA Women's World Cup tournament of 2003.",train
Was there a round of 16 stage in the 2003 FIFA Women's World Cup tournament of 2003?,"No, there was not a round of 16 stage in the 2003 FIFA Women's World Cup tournament of 2003.",train
Was there a quarter-finals stage in the 2003 FIFA Women's World Cup tournament of 2003?,"Yes, there was a quarter-finals stage in the 2003 FIFA Women's World Cup tournament of 2003.",train
Was there a semi-finals stage in the 2003 FIFA Women's World Cup tournament of 2003?,"Yes, there was a semi-finals stage in the 2003 FIFA Women's World Cup tournament of 2003.",train
Was there a third-place match in the 2003 FIFA Women's World Cup tournament of 2003?,"Yes, there was a third-place match in the 2003 FIFA Women's World Cup tournament of 2003.",train
Was there a final match in the 2003 FIFA Women's World Cup tournament of 2003?,"Yes, there was a final match in the 2003 FIFA Women's World Cup tournament of 2003.",train
In which year was the 2006 FIFA Men's World Cup held?,The 2006 FIFA Men's World Cup tournament was held in the year 2006.,train
Which country hosted the 2006 FIFA Men's World Cup tournament in 2006?,The host country of the 2006 FIFA Men's World Cup tournament in 2006 was Germany.,train
When did the 2006 FIFA Men's World Cup tournament start?,The 2006 FIFA Men's World Cup tournament started on 2006-06-09.,train
When did the 2006 FIFA Men's World Cup tournament end?,The 2006 FIFA Men's World Cup tournament ended on 2006-07-09.,train
Which team won the 2006 FIFA Men's World Cup tournament in 2006?,The team that won the 2006 FIFA Men's World Cup tournament in 2006 was Italy.,train
Did the host country win the 2006 FIFA Men's World Cup tournament in 2006?,"No, the host country did not win the 2006 FIFA Men's World Cup tournament in 2006.",train
How many teams participated in the 2006 FIFA Men's World Cup tournament in 2006?,The number of teams that participated in the 2006 FIFA Men's World Cup tournament was 32.,train
Was there a group stage in the 2006 FIFA Men's World Cup tournament of 2006?,"Yes, there was a group stage in the 2006 FIFA Men's World Cup tournament of 2006.",train
Was there a second group stage in the 2006 FIFA Men's World Cup tournament of 2006?,"No, there was not a second group stage in the 2006 FIFA Men's World Cup tournament of 2006.",train
Was there a final round in the 2006 FIFA Men's World Cup tournament of 2006?,"No, there was not a final round in the 2006 FIFA Men's World Cup tournament of 2006.",train
Was there a round of 16 stage in the 2006 FIFA Men's World Cup tournament of 2006?,"Yes, there was a round of 16 stage in the 2006 FIFA Men's World Cup tournament of 2006.",train
Was there a quarter-finals stage in the 2006 FIFA Men's World Cup tournament of 2006?,"Yes, there was a quarter-finals stage in the 2006 FIFA Men's World Cup tournament of 2006.",train
Was there a semi-finals stage in the 2006 FIFA Men's World Cup tournament of 2006?,"Yes, there was a semi-finals stage in the 2006 FIFA Men's World Cup tournament of 2006.",train
Was there a third-place match in the 2006 FIFA Men's World Cup tournament of 2006?,"Yes, there was a third-place match in the 2006 FIFA Men's World Cup tournament of 2006.",train
Was there a final match in the 2006 FIFA Men's World Cup tournament of 2006?,"Yes, there was a final match in the 2006 FIFA Men's World Cup tournament of 2006.",train
In which year was the 2007 FIFA Women's World Cup held?,The 2007 FIFA Women's World Cup tournament was held in the year 2007.,train
Which country hosted the 2007 FIFA Women's World Cup tournament in 2007?,The host country of the 2007 FIFA Women's World Cup tournament in 2007 was China.,train
When did the 2007 FIFA Women's World Cup tournament start?,The 2007 FIFA Women's World Cup tournament started on 2007-09-10.,train
When did the 2007 FIFA Women's World Cup tournament end?,The 2007 FIFA Women's World Cup tournament ended on 2007-09-30.,train
Which team won the 2007 FIFA Women's World Cup tournament in 2007?,The team that won the 2007 FIFA Women's World Cup tournament in 2007 was Germany.,train
Did the host country win the 2007 FIFA Women's World Cup tournament in 2007?,"No, the host country did not win the 2007 FIFA Women's World Cup tournament in 2007.",train
How many teams participated in the 2007 FIFA Women's World Cup tournament in 2007?,The number of teams that participated in the 2007 FIFA Women's World Cup tournament was 16.,train
Was there a group stage in the 2007 FIFA Women's World Cup tournament of 2007?,"Yes, there was a group stage in the 2007 FIFA Women's World Cup tournament of 2007.",train
Was there a second group stage in the 2007 FIFA Women's World Cup tournament of 2007?,"No, there was not a second group stage in the 2007 FIFA Women's World Cup tournament of 2007.",train
Was there a final round in the 2007 FIFA Women's World Cup tournament of 2007?,"No, there was not a final round in the 2007 FIFA Women's World Cup tournament of 2007.",train
Was there a round of 16 stage in the 2007 FIFA Women's World Cup tournament of 2007?,"No, there was not a round of 16 stage in the 2007 FIFA Women's World Cup tournament of 2007.",train
Was there a quarter-finals stage in the 2007 FIFA Women's World Cup tournament of 2007?,"Yes, there was a quarter-finals stage in the 2007 FIFA Women's World Cup tournament of 2007.",train
Was there a semi-finals stage in the 2007 FIFA Women's World Cup tournament of 2007?,"Yes, there was a semi-finals stage in the 2007 FIFA Women's World Cup tournament of 2007.",train
Was there a third-place match in the 2007 FIFA Women's World Cup tournament of 2007?,"Yes, there was a third-place match in the 2007 FIFA Women's World Cup tournament of 2007.",train
Was there a final match in the 2007 FIFA Women's World Cup tournament of 2007?,"Yes, there was a final match in the 2007 FIFA Women's World Cup tournament of 2007.",train
In which year was the 2010 FIFA Men's World Cup held?,The 2010 FIFA Men's World Cup tournament was held in the year 2010.,train
Which country hosted the 2010 FIFA Men's World Cup tournament in 2010?,The host country of the 2010 FIFA Men's World Cup tournament in 2010 was South Africa.,train
When did the 2010 FIFA Men's World Cup tournament start?,The 2010 FIFA Men's World Cup tournament started on 2010-06-11.,train
When did the 2010 FIFA Men's World Cup tournament end?,The 2010 FIFA Men's World Cup tournament ended on 2010-07-11.,train
Which team won the 2010 FIFA Men's World Cup tournament in 2010?,The team that won the 2010 FIFA Men's World Cup tournament in 2010 was Spain.,train
Did the host country win the 2010 FIFA Men's World Cup tournament in 2010?,"No, the host country did not win the 2010 FIFA Men's World Cup tournament in 2010.",train
How many teams participated in the 2010 FIFA Men's World Cup tournament in 2010?,The number of teams that participated in the 2010 FIFA Men's World Cup tournament was 32.,train
Was there a group stage in the 2010 FIFA Men's World Cup tournament of 2010?,"Yes, there was a group stage in the 2010 FIFA Men's World Cup tournament of 2010.",train
Was there a second group stage in the 2010 FIFA Men's World Cup tournament of 2010?,"No, there was not a second group stage in the 2010 FIFA Men's World Cup tournament of 2010.",train
Was there a final round in the 2010 FIFA Men's World Cup tournament of 2010?,"No, there was not a final round in the 2010 FIFA Men's World Cup tournament of 2010.",train
Was there a round of 16 stage in the 2010 FIFA Men's World Cup tournament of 2010?,"Yes, there was a round of 16 stage in the 2010 FIFA Men's World Cup tournament of 2010.",train
Was there a quarter-finals stage in the 2010 FIFA Men's World Cup tournament of 2010?,"Yes, there was a quarter-finals stage in the 2010 FIFA Men's World Cup tournament of 2010.",train
Was there a semi-finals stage in the 2010 FIFA Men's World Cup tournament of 2010?,"Yes, there was a semi-finals stage in the 2010 FIFA Men's World Cup tournament of 2010.",train
Was there a third-place match in the 2010 FIFA Men's World Cup tournament of 2010?,"Yes, there was a third-place match in the 2010 FIFA Men's World Cup tournament of 2010.",train
Was there a final match in the 2010 FIFA Men's World Cup tournament of 2010?,"Yes, there was a final match in the 2010 FIFA Men's World Cup tournament of 2010.",train
In which year was the 2011 FIFA Women's World Cup held?,The 2011 FIFA Women's World Cup tournament was held in the year 2011.,train
Which country hosted the 2011 FIFA Women's World Cup tournament in 2011?,The host country of the 2011 FIFA Women's World Cup tournament in 2011 was Germany.,train
When did the 2011 FIFA Women's World Cup tournament start?,The 2011 FIFA Women's World Cup tournament started on 2011-06-26.,train
When did the 2011 FIFA Women's World Cup tournament end?,The 2011 FIFA Women's World Cup tournament ended on 2011-07-17.,train
Which team won the 2011 FIFA Women's World Cup tournament in 2011?,The team that won the 2011 FIFA Women's World Cup tournament in 2011 was Japan.,train
Did the host country win the 2011 FIFA Women's World Cup tournament in 2011?,"No, the host country did not win the 2011 FIFA Women's World Cup tournament in 2011.",train
How many teams participated in the 2011 FIFA Women's World Cup tournament in 2011?,The number of teams that participated in the 2011 FIFA Women's World Cup tournament was 16.,train
Was there a group stage in the 2011 FIFA Women's World Cup tournament of 2011?,"Yes, there was a group stage in the 2011 FIFA Women's World Cup tournament of 2011.",train
Was there a second group stage in the 2011 FIFA Women's World Cup tournament of 2011?,"No, there was not a second group stage in the 2011 FIFA Women's World Cup tournament of 2011.",train
Was there a final round in the 2011 FIFA Women's World Cup tournament of 2011?,"No, there was not a final round in the 2011 FIFA Women's World Cup tournament of 2011.",train
Was there a round of 16 stage in the 2011 FIFA Women's World Cup tournament of 2011?,"No, there was not a round of 16 stage in the 2011 FIFA Women's World Cup tournament of 2011.",train
Was there a quarter-finals stage in the 2011 FIFA Women's World Cup tournament of 2011?,"Yes, there was a quarter-finals stage in the 2011 FIFA Women's World Cup tournament of 2011.",train
Was there a semi-finals stage in the 2011 FIFA Women's World Cup tournament of 2011?,"Yes, there was a semi-finals stage in the 2011 FIFA Women's World Cup tournament of 2011.",train
Was there a third-place match in the 2011 FIFA Women's World Cup tournament of 2011?,"Yes, there was a third-place match in the 2011 FIFA Women's World Cup tournament of 2011.",train
Was there a final match in the 2011 FIFA Women's World Cup tournament of 2011?,"Yes, there was a final match in the 2011 FIFA Women's World Cup tournament of 2011.",train
In which year was the 2014 FIFA Men's World Cup held?,The 2014 FIFA Men's World Cup tournament was held in the year 2014.,train
Which country hosted the 2014 FIFA Men's World Cup tournament in 2014?,The host country of the 2014 FIFA Men's World Cup tournament in 2014 was Brazil.,train
When did the 2014 FIFA Men's World Cup tournament start?,The 2014 FIFA Men's World Cup tournament started on 2014-06-12.,train
When did the 2014 FIFA Men's World Cup tournament end?,The 2014 FIFA Men's World Cup tournament ended on 2014-07-13.,train
Which team won the 2014 FIFA Men's World Cup tournament in 2014?,The team that won the 2014 FIFA Men's World Cup tournament in 2014 was Germany.,train
Did the host country win the 2014 FIFA Men's World Cup tournament in 2014?,"No, the host country did not win the 2014 FIFA Men's World Cup tournament in 2014.",train
How many teams participated in the 2014 FIFA Men's World Cup tournament in 2014?,The number of teams that participated in the 2014 FIFA Men's World Cup tournament was 32.,train
Was there a group stage in the 2014 FIFA Men's World Cup tournament of 2014?,"Yes, there was a group stage in the 2014 FIFA Men's World Cup tournament of 2014.",train
Was there a second group stage in the 2014 FIFA Men's World Cup tournament of 2014?,"No, there was not a second group stage in the 2014 FIFA Men's World Cup tournament of 2014.",train
Was there a final round in the 2014 FIFA Men's World Cup tournament of 2014?,"No, there was not a final round in the 2014 FIFA Men's World Cup tournament of 2014.",train
Was there a round of 16 stage in the 2014 FIFA Men's World Cup tournament of 2014?,"Yes, there was a round of 16 stage in the 2014 FIFA Men's World Cup tournament of 2014.",train
Was there a quarter-finals stage in the 2014 FIFA Men's World Cup tournament of 2014?,"Yes, there was a quarter-finals stage in the 2014 FIFA Men's World Cup tournament of 2014.",train
Was there a semi-finals stage in the 2014 FIFA Men's World Cup tournament of 2014?,"Yes, there was a semi-finals stage in the 2014 FIFA Men's World Cup tournament of 2014.",train
Was there a third-place match in the 2014 FIFA Men's World Cup tournament of 2014?,"Yes, there was a third-place match in the 2014 FIFA Men's World Cup tournament of 2014.",train
Was there a final match in the 2014 FIFA Men's World Cup tournament of 2014?,"Yes, there was a final match in the 2014 FIFA Men's World Cup tournament of 2014.",train
In which year was the 2015 FIFA Women's World Cup held?,The 2015 FIFA Women's World Cup tournament was held in the year 2015.,train
Which country hosted the 2015 FIFA Women's World Cup tournament in 2015?,The host country of the 2015 FIFA Women's World Cup tournament in 2015 was Canada.,train
When did the 2015 FIFA Women's World Cup tournament start?,The 2015 FIFA Women's World Cup tournament started on 2015-06-06.,train
When did the 2015 FIFA Women's World Cup tournament end?,The 2015 FIFA Women's World Cup tournament ended on 2015-07-05.,train
Which team won the 2015 FIFA Women's World Cup tournament in 2015?,The team that won the 2015 FIFA Women's World Cup tournament in 2015 was United States.,train
Did the host country win the 2015 FIFA Women's World Cup tournament in 2015?,"No, the host country did not win the 2015 FIFA Women's World Cup tournament in 2015.",train
How many teams participated in the 2015 FIFA Women's World Cup tournament in 2015?,The number of teams that participated in the 2015 FIFA Women's World Cup tournament was 24.,train
Was there a group stage in the 2015 FIFA Women's World Cup tournament of 2015?,"Yes, there was a group stage in the 2015 FIFA Women's World Cup tournament of 2015.",train
Was there a second group stage in the 2015 FIFA Women's World Cup tournament of 2015?,"No, there was not a second group stage in the 2015 FIFA Women's World Cup tournament of 2015.",train
Was there a final round in the 2015 FIFA Women's World Cup tournament of 2015?,"No, there was not a final round in the 2015 FIFA Women's World Cup tournament of 2015.",train
Was there a round of 16 stage in the 2015 FIFA Women's World Cup tournament of 2015?,"Yes, there was a round of 16 stage in the 2015 FIFA Women's World Cup tournament of 2015.",train
Was there a quarter-finals stage in the 2015 FIFA Women's World Cup tournament of 2015?,"Yes, there was a quarter-finals stage in the 2015 FIFA Women's World Cup tournament of 2015.",train
Was there a semi-finals stage in the 2015 FIFA Women's World Cup tournament of 2015?,"Yes, there was a semi-finals stage in the 2015 FIFA Women's World Cup tournament of 2015.",train
Was there a third-place match in the 2015 FIFA Women's World Cup tournament of 2015?,"Yes, there was a third-place match in the 2015 FIFA Women's World Cup tournament of 2015.",train
Was there a final match in the 2015 FIFA Women's World Cup tournament of 2015?,"Yes, there was a final match in the 2015 FIFA Women's World Cup tournament of 2015.",train
